id,title,description,typeDescription,roomType,discountedPrice,price,day5Price,url,ratingValue,ratingReviewsCount,ratingGuestSatisfaction,ratingCommunication,ratingCleanliness,ratingAccuracy,ratingLocation,hostID,hostName,hostAbout,hostRating,hostIsSuper,hostTimeResponse,hostResponseRate,coordinates/latitude,coordinates/longitude,highlights,highlightsHost,highlightsLocation,origin
990003148595891613,Stúdio 208 - Residencial JC II,Abrace a simplicidade neste lugar tranquilo e bem-localizado.Outras observaçõesAbrace a simplicidade neste lugar tranquilo e bem-localizado.,"Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$144,R$701,https://www.airbnb.com/rooms/990003148595891613?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.69,32.0,4.69,4.72,4.63,4.63,4.53,RGVtYW5kVXNlcjo0OTQ1MDMxMDI=,Joy,"Sou empresário e já fui Secretário de Turismo do Estado do Pará, sou apaixonado pela minha Belém do Pará e quero cada vez mais melhorar as nossas instalações para melhor acolher nossos hóspedes.",4.66,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.44715,-48.49457,"['Self check-in', 'Espaço de trabalho exclusivo', 'Amigos de quatro patas são bem-vindos', nan]","['Nasci na década de 50', 'Meu trabalho: Empresário/Advogado', nan, nan, nan]","[nan, nan]",blm
50912766,Imóvel Próximo ao Aeroporto e ao Hangar 02,"Busca uma acomodação no precinho? Pra uma estadia rápida a trabalho, eventos, ou provas? Temos uma bem aqui pra você!Aproveite esse lugar com ótimo custo-benefício próximo ao aeroporto, próximo ao Hangar (centro de convenções) e 20 mínutos do centro.Temos esse e mais outros dois imóveis. Caso não tenha disponibilidade solicite os links pra conseguirmos lhe ajudar na data de sua preferência.","Espaço inteiro: casa em Sacramenta, Brasil",Entire home/apt,,R$153,R$600,https://www.airbnb.com/rooms/50912766?locale=pt-BR&currency=BRL&check_in=2025-03-02&check_out=2025-03-07,4.71,17.0,4.71,4.94,4.71,4.76,4.65,RGVtYW5kVXNlcjoyNzc2MjcxMDk=,Phoenix,"Me chamo Phoenix e esse é meu segundo negócio junto com minha mãe Nazaré como minha sócia.

Nossos imóveis tem um excelente custo-benefício. Nosso público-alvo são pessoas que buscam estadias rápidas e econômicas a trabalho ou estudo e ficam localizados próximo ao aeroporto, Hangar-centro de convenções e Shopping Grão Pará.

Se esse é seu caso pode vir. Estamos prontos pra te receber.

Meu Insta @phoenixvilasboas",4.68,False,Responde em até 1 hora,Taxa de resposta: 94%,-1.40675,-48.46675,"['Experiência de check-in excepcional', 'Comunicação excepcional com o anfitrião', 'Cancelamento gratuito antes de 25 de fev', nan]","['Idiomas: inglês e português', 'Moro em: Pernambuco, Brasil', nan, nan, nan]","[nan, nan]",blm
1220451046675138296,Tranquilo e no centro 2,"Quarto tipo suíte, bem localizado, em casa arejada, iluminada e limpa;Próximo ao terminal rodoviário, entre as principais avenidas da cidade, a casa tem a localização perfeita, com fácil acesso ao transporte público e aos principais pontos turísticos da cidade;Além da localização perfeita, a casa oferece cozinha completa, lava e seca, banheiro privativo, fechadura digital para checkin automático;Caso precise, pode estacionar na via pública, a rua é tranquila e possui vigilância","Quarto em Belém, Brasil",Private room,,R$135,R$575,https://www.airbnb.com/rooms/1220451046675138296?locale=pt-BR&currency=BRL&check_in=2025-02-16&check_out=2025-02-21,4.75,20.0,4.75,4.9,4.75,4.8,4.9,RGVtYW5kVXNlcjo1NjgxNDIyNTY=,Christian,Gosto de praia e viagens,4.81,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.4469838,-48.4637939,"['Quarto em casa', 'Comodidades ao ar livre', 'Cancelamento gratuito antes de 15:00 do dia 15 de fev', nan]","['Nasci na década de 80', 'Onde estudei: Ufpa', 'Meu trabalho: Bancário', 'Idiomas: inglês e português', 'Posso passar tempo com os hóspedes ou deixá-los mais à vontade']","[nan, nan]",blm
714394393817510065,Apartamento funcional e aconchegante,"Relaxe com toda a família nesta acomodação tranquila. Apartamento inteiro, mobília completa  em prédio de 3 andares, local arejado , mobila e enxoval novos. Tudo feito com muito carinho  para que sua estadia seja tranquila e proveitosa. O    acesso por escada, Construcao nova com corredores largos .","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$182,R$775,https://www.airbnb.com/rooms/714394393817510065?locale=pt-BR&currency=BRL&check_in=2025-02-18&check_out=2025-02-23,4.63,73.0,4.71,4.78,4.92,4.79,4.68,RGVtYW5kVXNlcjozOTA1ODczNzM=,Tinna,"Sou uma jovem de empresária de quase 60, que gosta de fazer amigos e  viajar. ",4.68,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.45846,-48.4846,"['Ótima experiência de check-in', 'Cancelamento gratuito antes de 17 de fev', nan, nan]","['Idiomas: português', 'Moro em: Salinópolis, Brasil', nan, nan, nan]","[nan, nan]",blm
1340640638428054319,Hotel COP30 - Suíte Padrão 204,"Bem-vindo ao Hotel COP 30, um espaço único pensado para proporcionar conforto, praticidade e uma experiência memorável em Belém do Pará. Localizado estrategicamente, o HotelCOP30 é ideal para viajantes que buscam explorar a cidade, participar de eventos e desfrutar de um ambiente acolhedor.✔ Destaques do espaço:Atendimento atencioso para tornar sua estadia inesquecível 🤝Venha viver essa experiência única em Belém e descubra o melhor que a cidade tem a oferecer! 🌎✨O espaçoO HotelCOP30 é um espaço moderno e acolhedor, ideal para quem busca conforto e praticidade em Belém. Com uma localização estratégica, oferece fácil acesso aos principais pontos da cidade. Wi-Fi rápido, atendimento de qualidade e um ambiente agradável garantem uma estadia tranquila e confortável.Acesso do hóspedeOs hóspedes têm acesso às áreas comuns do hotel, como recepção e espaços de convivência. O check-in é simples e seguro, garantindo uma experiência tranquila. Estamos disponíveis para auxiliar no que for necessário durante a estadia.Outras observaçõesO HotelCOP30 preza pelo conforto e bem-estar dos hóspedes. Check-in e check-out são simples e organizados. Pedimos que respeitem as regras do espaço para uma estadia agradável para todos. Em caso de dúvidas ou necessidades especiais, nossa equipe está à disposição para ajudar.","Quarto em hotel em Belém, Brasil",Private room,,R$139,R$590,https://www.airbnb.com/rooms/1340640638428054319?locale=pt-BR&currency=BRL&check_in=2025-02-18&check_out=2025-02-23,5.0,2.0,5.0,5.0,5.0,5.0,5.0,RGVtYW5kVXNlcjo1MTk1NDY1MTk=,Fábio,Esteja sempre pronto pra ser feliz com a minha amizade e a certeza de ter uma pessoa verdadeira que poderá contar sempre.,4.84,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.452511219237105,-48.495922988725205,"['Self check-in', 'Fábio é um Superhost', nan, nan]","['Onde estudei: Universidade Federal do Pará', 'Meu trabalho: Empresário', nan, nan, nan]","[nan, nan]",blm
834023828229127328,Stúdio 305 - Wi-fi 600 Mb Residencial JC II,Localizado em bairro tradicional de Belém;Várias linhas de ônibus passando na porta;300m do Centro Comercial de Belém;300m da Estação das Docas centro de lazer;400m do Shopping Boulevard;500m da feira do Ver-o-Peso;400m da Unifamaz Centro Universitário;200m do Complexo Turístico Belém Porto Futuro;500m de supermercados;200m do Hospital da Ordem Terceira de S. Francisco;200m do Terminal Fluvial de Belém;Próximo a região de vida noturna de Belém;100m do Quartel da Polícia Militar.,"Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$180,R$893,https://www.airbnb.com/rooms/834023828229127328?locale=pt-BR&currency=BRL&check_in=2025-02-16&check_out=2025-02-21,4.63,41.0,4.61,4.73,4.73,4.8,4.61,RGVtYW5kVXNlcjo0OTQ1MDMxMDI=,Joy,"Sou empresário e já fui Secretário de Turismo do Estado do Pará, sou apaixonado pela minha Belém do Pará e quero cada vez mais melhorar as nossas instalações para melhor acolher nossos hóspedes.",4.66,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.44745,-48.49447,"['Self check-in', 'Espaço de trabalho exclusivo', 'Amigos de quatro patas são bem-vindos', nan]","['Nasci na década de 50', 'Meu trabalho: Empresário/Advogado', nan, nan, nan]","[nan, nan]",blm
1355429108862730589,Quarto em Belém 02,Abrace a simplicidade neste lugar tranquilo e bem-localizado.,"Quarto privativo em apartamento em Belém, Brasil",Private room,,R$164,R$700,https://www.airbnb.com/rooms/1355429108862730589?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,,,,,,,,RGVtYW5kVXNlcjo1MjczODgwNDI=,Susana,,4.33,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.4635408114089723,-48.478990628770106,"['Estacione de graça', nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan]",blm
1092075536426635046,Quarto próximo ao aeroporto.,"Divirta-se com toda a família neste lugar cheio de estilo.Aqui fica perto de restaurantes e bares, supermercados, farmácias, mercado, tem um boliche a duas quadras, padaria e duas linhas de ônibus.Outras observaçõesDivirta-se com toda a família neste lugar cheio de estilo.Aqui fica perto de restaurantes e bares, supermercados, farmácias, mercado, tem um boliche a duas quadras, padaria e duas linhas de ônibus.","Quarto privativo em casa em Belém, Brasil",Private room,,R$104,R$425,https://www.airbnb.com/rooms/1092075536426635046?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,4.76,67.0,4.76,4.82,4.88,4.72,4.78,RGVtYW5kVXNlcjo0Njg0MDI1MDU=,Manoel,,4.85,True,Responde em até 1 hora,Taxa de resposta: 99%,-1.3986,-48.45571,"['Ótima experiência de check-in', 'Manoel é um Superhost', 'Amigos de quatro patas são bem-vindos', nan]","['Nasci na década de 80', 'Onde estudei: UFRGS', nan, nan, nan]","[nan, nan]",blm
1183318753934566270,Bem-vindo a Casa de Artista,"Divirta-se com toda a família neste lugar cheio de estilo no Barrio deNAZARÉ.Rua arborizada, nas proximidades tem:- Igrejas - Basílica Nossa senhora deNAZARÉ- Farmácias - Drogasil, Extra Farma...- Hospitais - Unimed e outros- Conveniências- Restaurantes - Vários de boa qualidade- Bares- Lojas- Shopping - Boulevard, Pátio Belém- Pet shop- Panificadoras-Sorveterias- ... e muito mais Curta uma experiência elegante neste lugar bem-localizado.","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$521,R$2.075,https://www.airbnb.com/rooms/1183318753934566270?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.88,17.0,4.88,4.82,5.0,5.0,5.0,RGVtYW5kVXNlcjo0NzMzNjYwOTg=,Ana Cristina,"Não vejo problemas em nada, tudo tem solução",4.87,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.4543222737576142,-48.4856516495347,"['Experiência de check-in excepcional', 'Ótimos restaurantes por perto', 'Ótima comunicação com o anfitrião', nan]","['Nasci na década de 70', 'Meu trabalho: Adm de Empresa', nan, nan, nan]","[nan, nan]",blm
1189181948977436854,Apartamento mobiliado,"Venha se hospedar conosco e desfrute de uma experiência única, repleta de conforto e tranquilidade. Reserve sua estadia e sinta-se em casa.O espaçoSão dois quartos com cama casal, TV e ar-condicionado. Cozinha equipada, Sala conjugada com cozinha, Área de serviço, Banheiro. Wi-fi. Não temos garagem. Estacionamento gratuito ao ar livre.Poucos minutos do aeroporto, bem localizado, ambiente familiar e seguroOutras observaçõesItens essenciais que oferecemos: ferro de passar roupa, enxoval de cama, toalhas de rosto e corpo, guarda-roupa casal com espelho, cabideiro, cafeteira, liquidificador, pratos, talheres, copos, xícaras, cooktop, forno elétrico, geladeira, água mineral.","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$216,R$800,https://www.airbnb.com/rooms/1189181948977436854?locale=pt-BR&currency=BRL&check_in=2025-02-16&check_out=2025-02-21,4.86,50.0,4.94,5.0,4.98,4.94,4.68,RGVtYW5kVXNlcjo0NjIyNDEwMjU=,Cleidiane,,4.94,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.41716,-48.47749,"['Fique no fresquinho', 'Ótima experiência de check-in', 'Café em casa', nan]","['Nasci na década de 90', 'Onde estudei: Universidade Federal Rural da Amazônia', nan, nan, nan]","[nan, nan]",blm
732840805645065348,Loft lindo com estacionamento.,"Loft lindo aconchegante em uma excelente localização próximo do aeroporto. Com várias amenidades nas redondezas, como supermercado, academia, bares e lanchonetes, adjacente à uma avenida com fácil acesso ao resto da cidade.","Espaço inteiro: loft em Belém, Brasil",Entire home/apt,,R$164,R$600,https://www.airbnb.com/rooms/732840805645065348?locale=pt-BR&currency=BRL&check_in=2025-02-17&check_out=2025-02-22,4.72,29.0,4.86,4.93,4.79,4.69,4.28,RGVtYW5kVXNlcjo0ODI2OTUzNTc=,Arthur,,4.8,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.40941,-48.45369,"['Self check-in', 'Comunicação excepcional com o anfitrião', 'Amigos de quatro patas são bem-vindos', nan]","[nan, nan, nan, nan, nan]","[nan, nan]",blm
1264702783069475149,Casa COP 30 perto do  aeroporto shopping  e hangar,"Relaxe com toda a família nesta acomodação tranquila, ambiente silencioso e seguro.Próximo ao aeroporto de Belém,  shopping Grão Pará,  centro de convenções Hangar, estádio do Mangueirao,supermercado, lavanderia, farmácia e restaurantes.A casa tem dois quartos com camas de casal, split novos,armário! Excelente para descansar após trabalho e passeio! Tv na sala com sofá cama, wi fi gratuito,banheiro, cozinha completa. Casa está dentro de um conjunto residencial militar seguro e silencioso !O espaçoA casa tem dois quartos equipados com centrais de ar novas, camas de casal, criado mudo, um dos quartos com guarda roupa e o outro com cabideiro.A sala conta com um sofá cama confortável, tv e rack.Internet wi fi e canais abertos.Banheiro novo, com blindex e espelho, sabonete líquido e em barra.Na cozinha vc tem geladeira duplex , fogão 5 bocas com forno, armários, mesa para 4 lugares.Equipada com panelas, louças e utensílios domésticos.A casa é segura e super bem localizada num conjunto residencial militar, onde você conta com supermercado, lavanderia, padaria, conveniência, restaurantes, venda de açaí, lava jato, salão de beleza, todos dentro do próprio conjunto!Está localizado a 5 min do aeroporto internacional de Belém,  5 min do Shopping Bosque Grão Para, 10 min do Hangar centro de convenções , 12 min do estádio do mangueirão e das principais vias que levam ao centro da cidade . Excelente para quem vem para eventos , trabalho , shows , passeios e precisa de uma casa completa e segura para chegar a qualquer hora !Estaremos sempre dispostos a fazer da sua hospedagem a melhor e mais agradável possível !Acesso do hóspedeVocê poderá usar a garagem , a área toda da casa ! Acesso pelo portão principal","Espaço inteiro: casa em Belém, Brasil",Entire home/apt,,R$236,R$865,https://www.airbnb.com/rooms/1264702783069475149?locale=pt-BR&currency=BRL&check_in=2025-02-22&check_out=2025-02-27,5.0,23.0,5.0,5.0,5.0,4.96,4.96,RGVtYW5kVXNlcjoyNDA4OTY4NzE=,Carlos,"Trabalho com gestão de pessoas , amo minha família , adoro viajar e conhecer novos lugares , amo fazer novas amizades , sou cuidadoso e cauteloso em tudo que faço !
Amo servir pessoas",5.0,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.3953342279697911,-48.46691163684215,"['No top 1% das acomodações', 'Fique no fresquinho', 'Cancelamento gratuito antes de 17 de fev', nan]","['Meu trabalho: Gestor de pessoas', 'Habilidade mais inútil: Estalar dedos', nan, nan, nan]","['Bairro tranquilo e muito bem localizado, a 5 min do aeroporto, com supermercado, lavanderia, restaurante, vizinhança silenciosa e lugar seguro', 'Estacionamento próprio , garagem , parada de ônibus na frente do conjunto , parada de táxi também !']",blm
1140642665313440297,Tranquilo e no centro 3,"Suíte bem arejada, em casa silenciosa, localizada no centro, entre as duas principais avenidas da cidade, próxima ao terminal rodoviário e principais pontos turísticosEssa acomodação exige a subida de um lance de escadas.Além da localização perfeita, a casa oferece cozinha completa, lava e seca, banheiro privativo, fechadura digital para checkin automático;Caso precise, pode estacionar na via pública, a rua é tranquila e possui vigilânciaO espaçoQuarto tipo suíte, bem-localizado, em casa arejada, iluminada e limpa;Próximo ao terminal rodoviário, entre as principais avenidas da cidade, a casa tem a localização perfeita, com fácil acesso ao transporte público e aos principais pontos turísticos da cidade;Além da localização perfeita, a casa oferece cozinha completa, lava e seca, banheiro privativo, fechadura digital para checkin automático;Caso precise, pode estacionar na via pública, a rua é tranquila e possui vigilância;Acesso do hóspedeO hóspede pode acessar e utilizar a sala, cozinha e a área de convivência e serviço","Quarto em Belém, Brasil",Private room,,R$147,R$625,https://www.airbnb.com/rooms/1140642665313440297?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,4.83,36.0,4.83,4.92,4.69,4.86,4.92,RGVtYW5kVXNlcjo1NjgxNDIyNTY=,Christian,Gosto de praia e viagens,4.81,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.44598,-48.4627,"['Quarto em casa', 'Comodidades ao ar livre', 'Self check-in', nan]","['Nasci na década de 80', 'Onde estudei: Ufpa', 'Meu trabalho: Bancário', 'Idiomas: inglês e português', 'Posso passar tempo com os hóspedes ou deixá-los mais à vontade']","[nan, nan]",blm
1213939406469791538,Suíte Familiar 1,Leve toda a família a este ótimo lugar com muito espaço para se divertir. ambiente aconchegante e espaço com espaços compartilhados em condomínio com ótima localização,"Quarto em Belém, Brasil",Private room,,R$158,R$675,https://www.airbnb.com/rooms/1213939406469791538?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.85,13.0,4.92,5.0,5.0,4.92,5.0,RGVtYW5kVXNlcjo1OTMxMTk5OTI=,Eliana,,4.93,True,Responde em até 1 hora,Taxa de resposta: 97%,-1.43416,-48.45204,"['Experiência de check-in excepcional', 'Quarto em pousada', 'Fique no fresquinho', nan]","['Nasci na década de 80', 'Meu trabalho: Empresária', 'Curiosidade: Adoro um papo entre amigos...', 'Passo muito tempo: Organizando e atendendo a pousada', 'O que torna meu espaço único: União de anfitrião e hóspede, família']","[nan, nan]",blm
1085570580336783824,Quarto próximo Aeroporto  Inter,"Esta acomodação elegante é perfeita para viagens de até 3 pessoas, bem espaçosa, casa de família, facilidade e proximidade do aeroporto internacional de Belém,  com uma ampla sala disponível, banheiro privativo.Acesso do hóspedeA sala de estar, pode ser usufruída, com acesso a tv,  acesso a cozinha com geladeira e fogão.","Quarto em Belém, Brasil",Private room,,R$95,R$383,https://www.airbnb.com/rooms/1085570580336783824?locale=pt-BR&currency=BRL&check_in=2025-02-16&check_out=2025-02-21,4.9,86.0,4.92,4.87,4.97,4.94,4.87,RGVtYW5kVXNlcjo0Njg0MDI1MDU=,Manoel,,4.85,True,Responde em até 1 hora,Taxa de resposta: 99%,-1.39668,-48.45686,"['Quarto em casa', 'Experiência de check-in excepcional', 'Paz e tranquilidade', nan]","['Onde estudei: UFRGS', 'Meu trabalho: Servidor publico', 'Passo muito tempo: estudando', 'Música favorita na adolescência: velha infância', 'Posso passar tempo com os hóspedes ou deixá-los mais à vontade']","[nan, nan]",blm
31469072,"Apartamento simples, excelente cama box Queen","Apartamento de um quarto, banheiro,  sala e cozinha. Mobiliado com móveis básicos e Wi fi. Não tem garagem.  Próximo às Praças Batista Campos e  República; Teatro da Paz; Supermercado Líder; Churrascaria Tucuruvi;  Restaurantes Previlege Restor- Sezedelo Correia, 681 e Beto Salomão comida a quilo na Dr. Moraes, 585; Sushi  na Rua Rui Barbosa, 1816;  Salões de Beleza; Lavanderia Lave e Leve; Academias e  Boutiques. Em 30 minutos de caminhada podes chegar  até ao Complexo Turístico Ver-O -Peso.O espaçoApartamento  inteiro, sito a travessa Doutor Moraes. Edifício Doctor Palace 748. Quarto, sala, cozinha e banheiro. Prédio com elevador e porteiro 24 horas, monitorado por câmeras de segurança. Apartamento simples, seguro e bem cuidado; ideal para casal de férias ou pernoites na cidade da Gastronomia mais exótica do País. Capacidade Máxima para 2 pessoas. Quarto de dormir:  Split de ar condicionado,  cama queen com excelente colchão e cômoda. Sala: Sofa, Tv, mesa de jantar com cadeiras. Cozinha: Fogão a gás de quatro bocas, geladeira, bebedouro elétrico com garrafão de 20 litros de água mineral, liquidificador, cafeteira, tostadeira e louças básicas. Banheiro: Chuveiro elétrico.Acesso do hóspedeOs hóspedes tem total acesso ao apartamento. Recebe as chaves no check in na na recepção do prédio. Minha residência fica nas proximidades.Outras observaçõesSolicito dos  hóspedes , o máximo cuidado com o uso das panelas de inox e da energia. Ao sair, verificar que desligou a Split de ar e lâmpadas.  Devolver apartamento como o encontrou. Grata por seus cuidados!","Espaço inteiro: apartamento em Nazaré, Brasil",Entire home/apt,,R$242,R$935,https://www.airbnb.com/rooms/31469072?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,4.75,59.0,4.88,4.9,4.86,4.92,4.97,RGVtYW5kVXNlcjo2MjU3MzYwMA==,Sonia Maria,"Sou Sonia Maria G. Silva, casada, mãe e avó. Tenho formação em Letras. Sou  empreendedora nata. Trabalho com eventos sociais.  Em transição da cidade para o Campo desde 2020. Cidade de  Abaetetuba, região das ilhas.  Desenvolvo Apicultura Artesanal, Cultivo de açaí, Cupuaçu, Extração Artesanal de óleo de Andiroba  e mais recente  Turismo Ecológico:  airbnb.com/h/experienciasnaturezailhasabaete. Gosto de  animais, viajar, ler, cozinhar. Sou Feliz!",4.74,True,Responde em poucas horas,Taxa de resposta: 100%,-1.45814,-48.48822,"['Experiência de check-in excepcional', 'Localização tranquila e conveniente', 'Espaço de trabalho exclusivo', nan]","['Onde estudei: UFPA', 'Meu trabalho: Empreendedora', nan, nan, nan]","['Batista Campos é um bairro residencial de Belém. É considerado um bairro nobre. Por ser bem centralizado e de fácil acesso a qualquer direção.', 'Transporte fácil.  Táxi; Ônibus urbano ou caminhando,  usando tênis e roupas leves, pois a temperatura por aqui é bem elevada, chega-se facilmente a vários lugares. Bem como ao shopping pátio Belém; Shopping Bourlevard; Praça da República; Centro Cultural Centur; Centro histórico; Museo de gemas São José de Liberto; Igrejas históricas; Mercado Ver- o- peso, cartão postal da cidade; Feliz Lusitânia; Come-se e bebe-se muito bem em Estação Das Docas, centro turístico com vista às margens para baía do Guajará, aprecie boa música, teatro Maria Sylvia Nunes,  passeios de barcos diariamente. Está em alta no momento: almoçar na Ilha do Cumbu, lá encontram-se os melhores restaurantes para se comer uma peixada. Saída da praça Santa Isabel. Pode ir bem mais longe: A Icoaraci,  conhecer a cerâmica marajoara; Ilha de Cotijuba; Praias de Outeiro, Mosqueiro e Salinas. Divirta-se muito bregando e carimbolando em Açaí Biruta; Mormaço e Palafita na cidade velha. Não esqueça de fazer uma visita no Mangal das Garças e no Portal da Amazônia. Feliz  estadia!!!']",blm
